TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,KEY,REF_DATE,LAST_DATE
Apartamento,COMPRA,151000,151000,Vila Nova,Porto Alegre,RS,52,2,1,1,305071,26-07-2023,-
Casa,COMPRA,800000,800000,Floresta,Porto Alegre,RS,120,3,1,2,305087,26-07-2023,-
Casa em Condomínio,COMPRA,680000,680000,Sarandi,Porto Alegre,RS,162,2,2,3,305116,26-07-2023,-
Apartamento,COMPRA,310000,310000,Ipanema,Porto Alegre,RS,56,2,1,2,305156,26-07-2023,-
Apartamento,COMPRA,190000,190000,Jardim Carvalho,Porto Alegre,RS,59,2,1,1,303718,26-07-2023,-
Apartamento,COMPRA,159000,159000,Jardim Leopoldina,Porto Alegre,RS,38,2,1,1,303732,26-07-2023,-
Casa,COMPRA,990000,990000,Parque Santa Fé,Porto Alegre,RS,224,3,3,3,303744,26-07-2023,-
Apartamento,COMPRA,180000,180000,Bom Jesus,Porto Alegre,RS,29,1,1,1,303752,26-07-2023,-
Apartamento,COMPRA,285000,285000,Cavalhada,Porto Alegre,RS,57,2,1,2,303755,26-07-2023,-
Casa,COMPRA,690000,690000,Ipanema,Porto Alegre,RS,136,3,5,3,303758,26-07-2023,-
Apartamento,COMPRA,110000,110000,Morro Santana,Porto Alegre,RS,39,1,0,1,303779,26-07-2023,-
Apartamento,COMPRA,180000,180000,Cristal,Porto Alegre,RS,52,2,1,2,303792,26-07-2023,-
Lote/terreno,COMPRA,1400000,1400000,Ipanema,Porto Alegre,RS,2451,0,0,0,303823,26-07-2023,-
Apartamento,COMPRA,430000,430000,Moinhos de Vento,Porto Alegre,RS,91,3,0,1,301121,26-07-2023,-
Casa,COMPRA,400000,400000,Camaquã,Porto Alegre,RS,250,3,2,2,301127,26-07-2023,-
Lote/terreno,COMPRA,334000,334000,Jardim Carvalho,Porto Alegre,RS,265,0,0,0,274677,26-07-2023,-
Casa,COMPRA,850000,850000,Protásio Alves,Porto Alegre,RS,163,3,3,1,274689,26-07-2023,-
Apartamento,COMPRA,165000,165000,Partenon,Porto Alegre,RS,45,1,0,2,274727,26-07-2023,-
Casa,COMPRA,900000,900000,Menino Deus,Porto Alegre,RS,186,3,4,2,274770,26-07-2023,-
Apartamento,COMPRA,270000,270000,Jardim Leopoldina,Porto Alegre,RS,27,2,0,1,274787,26-07-2023,-
Apartamento,COMPRA,476339,476339,Bom Fim,Porto Alegre,RS,42,1,1,2,274850,26-07-2023,-
Casa,COMPRA,730000,730000,Farroupilha,Porto Alegre,RS,150,2,3,1,274899,26-07-2023,-
Apartamento,COMPRA,340000,340000,Santa Maria Goretti,Porto Alegre,RS,71,2,0,1,274116,26-07-2023,-
Box/Garagem,COMPRA,32000,32000,Centro Histórico,Porto Alegre,RS,12,0,1,0,274140,26-07-2023,-
Apartamento,COMPRA,200000,200000,Alto Petrópolis,Porto Alegre,RS,56,2,1,2,274161,26-07-2023,-
Lote/terreno,COMPRA,170000,170000,Hípica,Porto Alegre,RS,175,0,0,0,274177,26-07-2023,-
Lote/terreno,COMPRA,350000,350000,Glória,Porto Alegre,RS,420,0,0,0,274190,26-07-2023,-
Apartamento,COMPRA,288000,288000,Bela Vista,Porto Alegre,RS,41,1,1,1,274220,26-07-2023,-
Box/Garagem,COMPRA,60000,60000,São João,Porto Alegre,RS,10,0,0,0,274231,26-07-2023,-
Apartamento,COMPRA,250000,250000,Partenon,Porto Alegre,RS,56,2,0,1,274385,26-07-2023,-
Casa,COMPRA,2490090,2490090,Três Figueiras,Porto Alegre,RS,310,4,2,6,274388,26-07-2023,-
Casa,COMPRA,390000,390000,Guarujá,Porto Alegre,RS,138,3,2,3,274422,26-07-2023,-
Apartamento,COMPRA,479000,479000,Tristeza,Porto Alegre,RS,71,2,1,2,274453,26-07-2023,-
Apartamento,COMPRA,364623,364623,Bom Fim,Porto Alegre,RS,33,1,1,1,274546,26-07-2023,-
Apartamento,COMPRA,529340,529340,Bom Fim,Porto Alegre,RS,42,1,1,1,274555,26-07-2023,-
Apartamento,COMPRA,133000,133000,Jardim Leopoldina,Porto Alegre,RS,42,1,0,1,274598,26-07-2023,-
Lote/terreno,COMPRA,120000,120000,Lomba do Pinheiro,Porto Alegre,RS,126,0,0,0,274617,26-07-2023,-
Lote/terreno,COMPRA,120000,120000,Lomba do Pinheiro,Porto Alegre,RS,126,0,0,0,274618,26-07-2023,-
Apartamento,COMPRA,130000,130000,Lomba do Pinheiro,Porto Alegre,RS,38,2,1,1,274619,26-07-2023,-
Lote/terreno,COMPRA,550000,550000,Nonoai,Porto Alegre,RS,300,0,0,0,274651,26-07-2023,-
Apartamento,COMPRA,458000,458000,Menino Deus,Porto Alegre,RS,36,1,0,1,278587,26-07-2023,-
Casa,COMPRA,270000,270000,Medianeira,Porto Alegre,RS,120,3,2,2,278589,26-07-2023,-
Apartamento,COMPRA,225000,225000,São João,Porto Alegre,RS,105,3,0,3,278620,26-07-2023,-
Apartamento,COMPRA,100000,100000,Rubem Berta,Porto Alegre,RS,38,2,1,1,278664,26-07-2023,-
Casa,COMPRA,849000,849000,Teresópolis,Porto Alegre,RS,250,4,3,2,278690,26-07-2023,-
Apartamento,COMPRA,189525,189525,Menino Deus,Porto Alegre,RS,35,1,0,1,278795,26-07-2023,-
Apartamento,COMPRA,195000,195000,Cavalhada,Porto Alegre,RS,40,2,1,1,278804,26-07-2023,-
Apartamento,COMPRA,265000,265000,Jardim Itu,Porto Alegre,RS,54,2,1,2,278882,26-07-2023,-
Apartamento,COMPRA,115000,115000,Jardim Leopoldina,Porto Alegre,RS,35,1,0,1,278901,26-07-2023,-
Casa,COMPRA,384000,384000,Rubem Berta,Porto Alegre,RS,319,3,1,1,278947,26-07-2023,-
Apartamento Garden,COMPRA,880000,880000,Menino Deus,Porto Alegre,RS,114,2,2,2,278994,26-07-2023,-
Casa em Condomínio,COMPRA,450000,450000,Hípica,Porto Alegre,RS,121,3,2,2,278999,26-07-2023,-
Apartamento,COMPRA,250000,250000,Cristal,Porto Alegre,RS,58,2,0,2,279036,26-07-2023,-
Apartamento,COMPRA,430000,430000,Independência,Porto Alegre,RS,77,2,0,2,279045,26-07-2023,-
Apartamento,COMPRA,339000,339000,Cavalhada,Porto Alegre,RS,57,2,1,2,279095,26-07-2023,-
Lote/terreno,COMPRA,405000,405000,Tristeza,Porto Alegre,RS,678,0,0,0,279137,26-07-2023,-
Cobertura,COMPRA,470000,470000,Santo Antônio,Porto Alegre,RS,88,2,1,3,279958,26-07-2023,-
Casa,COMPRA,200000,200000,Navegantes,Porto Alegre,RS,60,3,1,1,279963,26-07-2023,-
Casa comercial,COMPRA,5600000,5600000,Chácara das Pedras,Porto Alegre,RS,560,0,5,0,279979,26-07-2023,-
Apartamento,COMPRA,425500,425500,Partenon,Porto Alegre,RS,74,3,1,2,279988,26-07-2023,-
Apartamento,COMPRA,148000,148000,Centro Histórico,Porto Alegre,RS,34,1,0,1,280013,26-07-2023,-
Casa,COMPRA,250000,250000,Passo das Pedras,Porto Alegre,RS,453,2,0,1,280046,26-07-2023,-
Casa,COMPRA,958000,958000,Pedra Redonda,Porto Alegre,RS,229,3,2,2,280127,26-07-2023,-
Apartamento,COMPRA,235000,235000,Santana,Porto Alegre,RS,44,1,1,2,280130,26-07-2023,-
Apartamento,COMPRA,230000,230000,Hípica,Porto Alegre,RS,63,3,1,1,280133,26-07-2023,-
Apartamento,COMPRA,338003,338003,Menino Deus,Porto Alegre,RS,34,1,0,1,280146,26-07-2023,-
Apartamento,COMPRA,280000,280000,Menino Deus,Porto Alegre,RS,34,1,1,2,280152,26-07-2023,-
Apartamento,COMPRA,421008,421008,Menino Deus,Porto Alegre,RS,34,1,0,1,280156,26-07-2023,-
Apartamento,COMPRA,390448,390448,Menino Deus,Porto Alegre,RS,42,1,1,1,280159,26-07-2023,-
Apartamento,COMPRA,339541,339541,Menino Deus,Porto Alegre,RS,34,1,0,1,280160,26-07-2023,-
Apartamento,COMPRA,150000,150000,Azenha,Porto Alegre,RS,36,1,0,1,280168,26-07-2023,-
Apartamento,COMPRA,176000,176000,Protásio Alves,Porto Alegre,RS,56,2,0,1,280182,26-07-2023,-
Apartamento,COMPRA,195000,195000,Parque Santa Fé,Porto Alegre,RS,40,2,1,1,280246,26-07-2023,-
Lote/terreno,COMPRA,280000,280000,Partenon,Porto Alegre,RS,363,0,0,0,280255,26-07-2023,-
Apartamento,COMPRA,265000,265000,Centro Histórico,Porto Alegre,RS,39,1,0,1,280342,26-07-2023,-
Apartamento,COMPRA,214000,214000,Morro Santana,Porto Alegre,RS,44,2,1,2,280354,26-07-2023,-
Apartamento,COMPRA,209000,209000,Morro Santana,Porto Alegre,RS,44,2,1,2,280355,26-07-2023,-
Apartamento,COMPRA,204378,204378,Morro Santana,Porto Alegre,RS,44,2,1,1,280356,26-07-2023,-
Flat,COMPRA,380000,380000,Cidade Baixa,Porto Alegre,RS,27,1,1,1,280365,26-07-2023,-
Flat,COMPRA,380000,380000,Cidade Baixa,Porto Alegre,RS,27,1,1,1,280366,26-07-2023,-
Lote/terreno,COMPRA,1400000,1400000,Glória,Porto Alegre,RS,1071,0,0,0,280370,26-07-2023,-
Apartamento,COMPRA,520000,520000,Azenha,Porto Alegre,RS,104,3,1,1,280381,26-07-2023,-
Apartamento,COMPRA,209000,209000,Morro Santana,Porto Alegre,RS,44,2,1,2,280408,26-07-2023,-
Lote/terreno,COMPRA,600000,600000,Nonoai,Porto Alegre,RS,744,0,0,0,280421,26-07-2023,-
Apartamento,COMPRA,214000,214000,Morro Santana,Porto Alegre,RS,44,2,0,2,280428,26-07-2023,-
Lote/terreno,COMPRA,2000000,2000000,Vila Ipiranga,Porto Alegre,RS,1369,0,0,0,280438,26-07-2023,-
Casa,COMPRA,279000,279000,Rubem Berta,Porto Alegre,RS,54,3,1,1,280524,26-07-2023,-
Sobrado,COMPRA,680000,680000,Partenon,Porto Alegre,RS,120,4,3,5,280551,26-07-2023,-
Apartamento,COMPRA,200000,200000,Morro Santana,Porto Alegre,RS,44,2,1,2,280574,26-07-2023,-
Casa,COMPRA,1400000,1400000,Azenha,Porto Alegre,RS,236,4,3,5,280579,26-07-2023,-
Apartamento,COMPRA,468035,468035,Cidade Baixa,Porto Alegre,RS,36,1,0,1,280581,26-07-2023,-
Apartamento,COMPRA,212000,212000,Jardim Leopoldina,Porto Alegre,RS,61,2,0,1,280610,26-07-2023,-
Apartamento,COMPRA,175000,175000,Sarandi,Porto Alegre,RS,47,2,1,1,280672,26-07-2023,-
Apartamento,COMPRA,220000,220000,Camaquã,Porto Alegre,RS,70,3,0,1,280688,26-07-2023,-
Apartamento,COMPRA,290000,290000,Centro Histórico,Porto Alegre,RS,30,1,0,2,280701,26-07-2023,-
Casa,COMPRA,650000,650000,Morro Santana,Porto Alegre,RS,107,2,3,1,280771,26-07-2023,-
Casa em Condomínio,COMPRA,1600000,1600000,Boa Vista,Porto Alegre,RS,364,4,3,2,276294,26-07-2023,-
Apartamento,COMPRA,185000,185000,Cavalhada,Porto Alegre,RS,45,2,1,1,276361,26-07-2023,-
Apartamento,COMPRA,230000,230000,Tristeza,Porto Alegre,RS,39,1,1,1,276368,26-07-2023,-
Apartamento,COMPRA,230000,230000,Tristeza,Porto Alegre,RS,39,1,1,1,276371,26-07-2023,-
Casa em Condomínio,COMPRA,590000,590000,Hípica,Porto Alegre,RS,100,3,2,2,276387,26-07-2023,-
Casa em Condomínio,COMPRA,745000,745000,Hípica,Porto Alegre,RS,144,3,2,2,276391,26-07-2023,-
Apartamento,COMPRA,142000,142000,Jardim Leopoldina,Porto Alegre,RS,56,2,1,1,276397,26-07-2023,-
Apartamento,COMPRA,485000,485000,Partenon,Porto Alegre,RS,74,3,1,2,276399,26-07-2023,-
Apartamento,COMPRA,315000,315000,Santo Antônio,Porto Alegre,RS,46,1,1,1,276438,26-07-2023,-
Apartamento,COMPRA,330000,330000,Santo Antônio,Porto Alegre,RS,37,1,1,1,276439,26-07-2023,-
Apartamento,COMPRA,381000,381000,Santo Antônio,Porto Alegre,RS,77,1,1,1,276440,26-07-2023,-
Prédio,COMPRA,400000,400000,Belém Novo,Porto Alegre,RS,388,1,0,0,276514,26-07-2023,-
Lote/terreno,COMPRA,362000,362000,Partenon,Porto Alegre,RS,185,0,0,0,276515,26-07-2023,-
Apartamento,COMPRA,213000,213000,Nonoai,Porto Alegre,RS,61,2,1,1,276520,26-07-2023,-
Casa,COMPRA,201000,201000,Aberta dos Morros,Porto Alegre,RS,52,2,2,1,276522,26-07-2023,-
Lote/terreno,COMPRA,850000,850000,Vila Jardim,Porto Alegre,RS,686,0,0,0,276554,26-07-2023,-
Prédio,COMPRA,1250000,1250000,Jardim Botânico,Porto Alegre,RS,450,3,0,0,276596,26-07-2023,-
Apartamento,COMPRA,270000,270000,Tristeza,Porto Alegre,RS,39,1,1,2,276620,26-07-2023,-
Apartamento,COMPRA,384167,384167,Mont Serrat,Porto Alegre,RS,26,1,0,1,276637,26-07-2023,-
Casa,COMPRA,424000,424000,Nonoai,Porto Alegre,RS,200,3,5,2,276698,26-07-2023,-
Apartamento,COMPRA,230000,230000,Cidade Baixa,PORTO ALEGRE,RS,41,1,0,1,279204,26-07-2023,-
Apartamento,COMPRA,480000,480000,Floresta,Porto Alegre,RS,56,2,1,2,279234,26-07-2023,-
Apartamento,COMPRA,198000,198000,Menino Deus,Porto Alegre,RS,42,1,0,1,279247,26-07-2023,-
Casa,COMPRA,640000,640000,Jardim Itu Sabará,Porto Alegre,RS,195,4,2,4,279302,26-07-2023,-
Casa em Condomínio,COMPRA,360000,360000,Camaquã,Porto Alegre,RS,95,3,1,2,279303,26-07-2023,-
Apartamento,COMPRA,230000,230000,Jardim Itu,Porto Alegre,RS,62,3,1,1,279306,26-07-2023,-
Apartamento,COMPRA,350000,350000,Partenon,Porto Alegre,RS,59,2,1,1,279379,26-07-2023,-
Apartamento,COMPRA,180000,180000,Cristal,Porto Alegre,RS,47,2,1,1,279416,26-07-2023,-
Apartamento,COMPRA,370000,370000,Auxiliadora,Porto Alegre,RS,78,3,0,1,279432,26-07-2023,-
Casa,COMPRA,375000,375000,Chapéu do Sol,Porto Alegre,RS,141,4,3,2,279468,26-07-2023,-
Apartamento,COMPRA,260000,260000,Santo Antônio,Porto Alegre,RS,49,3,1,1,279500,26-07-2023,-
Lote/terreno,COMPRA,800000,800000,Partenon,Porto Alegre,RS,600,0,0,0,279516,26-07-2023,-
Casa,COMPRA,1700000,1700000,Vila Assunção,Porto Alegre,RS,526,5,4,4,279518,26-07-2023,-
Apartamento,COMPRA,100000,100000,Rubem Berta,Porto Alegre,RS,40,1,1,1,279523,26-07-2023,-
Apartamento,COMPRA,510000,510000,Tristeza,Porto Alegre,RS,61,2,2,2,279530,26-07-2023,-
Apartamento,COMPRA,155000,155000,Jardim Itu Sabará,Porto Alegre,RS,71,1,1,1,275807,26-07-2023,-
Lote/terreno,COMPRA,415000,415000,Tristeza,Porto Alegre,RS,572,0,0,0,275856,26-07-2023,-
Apartamento,COMPRA,320000,320000,Glória,Porto Alegre,RS,51,2,1,2,275865,26-07-2023,-
Casa,COMPRA,600000,600000,Cristo Redentor,Porto Alegre,RS,330,6,6,1,275923,26-07-2023,-
Casa em Condomínio,COMPRA,1700000,1700000,Nonoai,Porto Alegre,RS,360,4,2,3,277207,26-07-2023,-
Lote/terreno,COMPRA,2200000,2200000,Auxiliadora,Porto Alegre,RS,180,0,0,0,277208,26-07-2023,-
Casa,COMPRA,470000,470000,Vila Ipiranga,Porto Alegre,RS,138,3,2,1,277215,26-07-2023,-
Lote/terreno,COMPRA,700000,700000,Nonoai,Porto Alegre,RS,1434,0,0,0,277218,26-07-2023,-
Apartamento,COMPRA,149000,149000,Alto Petrópolis,Porto Alegre,RS,39,1,1,1,277268,26-07-2023,-
Cobertura,COMPRA,1140000,1140000,Jardim Botânico,Porto Alegre,RS,284,3,2,5,276733,26-07-2023,-
Casa,COMPRA,718000,718000,Tristeza,Porto Alegre,RS,226,3,2,1,276774,26-07-2023,-
Box/Garagem,COMPRA,40000,40000,Centro Histórico,Porto Alegre,RS,13,0,1,0,278117,26-07-2023,-
Apartamento,COMPRA,275000,275000,Medianeira,Porto Alegre,RS,86,2,0,2,278135,26-07-2023,-
Apartamento,COMPRA,174900,174900,Passo da Areia,Porto Alegre,RS,46,1,0,1,278157,26-07-2023,-
Apartamento,COMPRA,270000,270000,Jardim Leopoldina,Porto Alegre,RS,42,1,1,1,277577,26-07-2023,-
Lote/terreno,COMPRA,1300000,1300000,Chácara das Pedras,Porto Alegre,RS,513,0,0,0,277635,26-07-2023,-
Apartamento,COMPRA,318000,318000,São José,Porto Alegre,RS,51,2,1,2,221125,26-07-2023,-
Apartamento,COMPRA,550000,550000,Santa Cecilia,Porto Alegre,RS,100,3,1,2,221182,26-07-2023,-
Apartamento,COMPRA,212000,212000,Jardim Botânico,Porto Alegre,RS,32,1,0,1,221184,26-07-2023,-
Apartamento,COMPRA,369000,369000,Cristal,Porto Alegre,RS,62,3,1,2,221198,26-07-2023,-
Apartamento,COMPRA,899000,899000,Central Parque,Porto Alegre,RS,74,1,2,3,220632,26-07-2023,-
Casa,COMPRA,1300000,1300000,Petrópolis,Porto Alegre,RS,217,3,3,4,220644,26-07-2023,-
Lote/terreno,COMPRA,390000,390000,Belém Novo,Porto Alegre,RS,765,0,0,0,220674,26-07-2023,-
Casa,COMPRA,1200000,1200000,Passo da Areia,Porto Alegre,RS,400,3,3,4,220680,26-07-2023,-
Apartamento,COMPRA,735000,735000,Jardim Planalto,Porto Alegre,RS,128,3,2,3,220690,26-07-2023,-
Casa,COMPRA,170000,170000,Belém Novo,Porto Alegre,RS,140,2,2,2,220695,26-07-2023,-
Casa em Condomínio,COMPRA,369000,369000,Jardim Carvalho,Porto Alegre,RS,79,2,1,1,220703,26-07-2023,-
Apartamento,COMPRA,230000,230000,Nonoai,Porto Alegre,RS,68,2,1,1,220726,26-07-2023,-
Cobertura,COMPRA,575000,575000,Santana,Porto Alegre,RS,139,2,2,3,220747,26-07-2023,-
Apartamento,COMPRA,243000,243000,Jardim Botânico,Porto Alegre,RS,36,1,1,2,220766,26-07-2023,-
Kitnet/JK,COMPRA,155000,155000,Cristal,Porto Alegre,RS,33,1,1,1,220774,26-07-2023,-
Casa,COMPRA,885000,885000,Três Figueiras,Porto Alegre,RS,250,3,2,2,220776,26-07-2023,-
Casa,COMPRA,260000,260000,Cidade Baixa,Porto Alegre,RS,45,1,0,2,220788,26-07-2023,-
Apartamento,COMPRA,270000,270000,Passo da Areia,Porto Alegre,RS,61,1,1,2,220789,26-07-2023,-
Casa em Condomínio,COMPRA,695000,695000,Ipanema,Porto Alegre,RS,240,3,2,3,220837,26-07-2023,-
Apartamento,COMPRA,165000,165000,Rubem Berta,Porto Alegre,RS,59,2,1,1,220867,26-07-2023,-
Casa em Condomínio,COMPRA,2150000,2150000,Praia de Belas,Porto Alegre,RS,254,3,3,8,220883,26-07-2023,-
Casa em Condomínio,COMPRA,2350000,2350000,Praia de Belas,Porto Alegre,RS,254,3,3,8,220887,26-07-2023,-
Cobertura,COMPRA,1690000,1690000,Auxiliadora,Porto Alegre,RS,297,3,3,2,220916,26-07-2023,-
Apartamento,COMPRA,1400000,1400000,Três Figueiras,Porto Alegre,RS,160,3,3,2,220945,26-07-2023,-
Lote/terreno,COMPRA,233200,233200,Nonoai,Porto Alegre,RS,211,0,0,0,221011,26-07-2023,-
Lote/terreno,COMPRA,332500,332500,Lomba do Pinheiro,Porto Alegre,RS,2801,0,0,0,221029,26-07-2023,-
Casa,COMPRA,550000,550000,Jardim Itu Sabará,Porto Alegre,RS,202,3,6,2,221047,26-07-2023,-
Lote/terreno,COMPRA,3000000,3000000,Camaquã,Porto Alegre,RS,3321,0,0,0,221063,26-07-2023,-
Apartamento,COMPRA,330000,330000,São Sebastião,Porto Alegre,RS,71,2,1,1,215481,26-07-2023,-
Cobertura,COMPRA,2659000,2659000,Boa Vista,Porto Alegre,RS,252,4,3,4,215527,26-07-2023,-
Casa,COMPRA,600000,600000,Glória,Porto Alegre,RS,360,3,2,1,215536,26-07-2023,-
Apartamento,COMPRA,212000,212000,Tristeza,Porto Alegre,RS,60,2,0,1,215543,26-07-2023,-
Apartamento,COMPRA,202000,202000,Floresta,Porto Alegre,RS,43,1,0,1,215550,26-07-2023,-
Kitnet/JK,COMPRA,215000,215000,Cidade Baixa,Porto Alegre,RS,28,1,0,1,215583,26-07-2023,-
Casa,COMPRA,650000,650000,Santa Tereza,Porto Alegre,RS,110,3,1,4,215590,26-07-2023,-
Casa,COMPRA,522000,522000,Aberta dos Morros,Porto Alegre,RS,140,2,3,3,215598,26-07-2023,-
Casa,COMPRA,600000,600000,Santana,Porto Alegre,RS,137,3,1,2,215613,26-07-2023,-
Apartamento,COMPRA,223400,223400,Cidade Baixa,Porto Alegre,RS,39,1,0,1,215620,26-07-2023,-
Apartamento,COMPRA,330000,330000,Cristal,Porto Alegre,RS,55,2,1,1,215621,26-07-2023,-
Casa,COMPRA,300000,300000,Hípica,Porto Alegre,RS,96,2,2,3,215622,26-07-2023,-
Apartamento,COMPRA,230000,230000,Tristeza,Porto Alegre,RS,47,1,1,1,215635,26-07-2023,-
Apartamento,COMPRA,201400,201400,Centro Histórico,Porto Alegre,RS,55,1,0,1,215645,26-07-2023,-
Apartamento,COMPRA,318000,318000,Floresta,Porto Alegre,RS,49,2,0,2,215658,26-07-2023,-
Apartamento,COMPRA,187000,187000,Jardim Leopoldina,Porto Alegre,RS,56,2,1,1,215665,26-07-2023,-
Apartamento,COMPRA,600000,600000,Farroupilha,Porto Alegre,RS,61,2,1,3,215692,26-07-2023,-
Apartamento,COMPRA,1950000,1950000,Moinhos de Vento,Porto Alegre,RS,160,3,2,2,215709,26-07-2023,-
Apartamento,COMPRA,220000,220000,Protásio Alves,Porto Alegre,RS,58,2,0,1,215739,26-07-2023,-
Lote/terreno,COMPRA,580000,580000,Glória,Porto Alegre,RS,726,0,0,0,215760,26-07-2023,-
Lote/terreno,COMPRA,900000,900000,Passo da Areia,Porto Alegre,RS,300,0,0,0,215799,26-07-2023,-
Casa,COMPRA,1290000,1290000,Teresópolis,Porto Alegre,RS,477,4,2,5,215846,26-07-2023,-
Lote/terreno,COMPRA,960000,960000,Vila Nova,Porto Alegre,RS,3610,0,0,0,215848,26-07-2023,-
Apartamento,COMPRA,450000,450000,Cristo Redentor,Porto Alegre,RS,90,2,1,2,215926,26-07-2023,-
Casa,COMPRA,650000,650000,Centro Histórico,Porto Alegre,RS,120,3,0,2,215973,26-07-2023,-
Kitnet/JK,COMPRA,153000,153000,Cidade Baixa,Porto Alegre,RS,29,1,0,1,215975,26-07-2023,-
Apartamento,COMPRA,138000,138000,Humaitá,Porto Alegre,RS,43,1,0,1,215984,26-07-2023,-
Apartamento,COMPRA,175000,175000,Partenon,Porto Alegre,RS,51,2,0,1,215991,26-07-2023,-
Apartamento,COMPRA,129000,129000,Protásio Alves,Porto Alegre,RS,43,1,0,2,216023,26-07-2023,-
Apartamento,COMPRA,350000,350000,Medianeira,Porto Alegre,RS,77,2,1,2,216024,26-07-2023,-
Apartamento,COMPRA,169000,169000,Santo Antônio,Porto Alegre,RS,42,1,1,1,216036,26-07-2023,-
Apartamento,COMPRA,310000,310000,Santa Tereza,Porto Alegre,RS,50,2,0,2,216044,26-07-2023,-
Apartamento,COMPRA,216000,216000,Humaitá,Porto Alegre,RS,62,2,0,1,216045,26-07-2023,-
Casa em Condomínio,COMPRA,900000,900000,Chácara das Pedras,Porto Alegre,RS,249,3,4,4,216047,26-07-2023,-
Casa,COMPRA,477000,477000,Santa Tereza,Porto Alegre,RS,70,1,4,1,216051,26-07-2023,-
Casa,COMPRA,650000,650000,Medianeira,Porto Alegre,RS,286,11,4,7,216056,26-07-2023,-
Lote/terreno,COMPRA,1100000,1100000,Santana,Porto Alegre,RS,202,0,0,0,216078,26-07-2023,-
Apartamento,COMPRA,350000,350000,Bom Jesus,Porto Alegre,RS,58,2,1,1,216089,26-07-2023,-
Lote/terreno,COMPRA,600000,600000,Hípica,Porto Alegre,RS,495,0,0,0,216108,26-07-2023,-
Apartamento,COMPRA,199000,199000,Cristal,Porto Alegre,RS,46,2,1,2,216126,26-07-2023,-
Apartamento,COMPRA,1180000,1180000,São João,Porto Alegre,RS,144,2,2,3,216133,26-07-2023,-
Apartamento,COMPRA,160000,160000,Cristo Redentor,Porto Alegre,RS,39,1,0,1,216257,26-07-2023,-
Casa,COMPRA,1200000,1200000,Tristeza,Porto Alegre,RS,242,4,4,3,216296,26-07-2023,-
Apartamento,COMPRA,580000,580000,Tristeza,Porto Alegre,RS,52,2,2,2,216301,26-07-2023,-
Apartamento,COMPRA,212000,212000,Santa Cecilia,Porto Alegre,RS,39,1,0,1,218378,26-07-2023,-
Apartamento,COMPRA,192000,192000,Alto Petrópolis,Porto Alegre,RS,43,2,1,2,218484,26-07-2023,-
Casa,COMPRA,885000,885000,Teresópolis,Porto Alegre,RS,221,3,3,2,218485,26-07-2023,-
Lote/terreno,COMPRA,880000,880000,Passo da Areia,Porto Alegre,RS,352,0,0,0,218495,26-07-2023,-
Lote/terreno,COMPRA,650000,650000,Santa Tereza,Porto Alegre,RS,836,0,0,0,218505,26-07-2023,-
Apartamento,COMPRA,477524,477524,Alto Petrópolis,Porto Alegre,RS,58,2,2,2,218516,26-07-2023,-
Apartamento,COMPRA,250000,250000,Aberta dos Morros,Porto Alegre,RS,51,2,1,1,218544,26-07-2023,-
Casa,COMPRA,730000,730000,Passo da Areia,Porto Alegre,RS,120,3,3,1,218671,26-07-2023,-
Lote/terreno,COMPRA,1280000,1280000,Vila Jardim,Porto Alegre,RS,594,0,0,0,218707,26-07-2023,-
Apartamento,COMPRA,239000,239000,Passo da Areia,Porto Alegre,RS,38,1,1,1,218717,26-07-2023,-
Cobertura,COMPRA,480000,480000,Centro Histórico,Porto Alegre,RS,98,2,0,2,218811,26-07-2023,-
Casa,COMPRA,790000,790000,Medianeira,Porto Alegre,RS,230,3,2,1,218836,26-07-2023,-
Lote/terreno,COMPRA,210000,210000,Parque Santa Fé,Porto Alegre,RS,325,0,0,0,218850,26-07-2023,-
Apartamento,COMPRA,142000,142000,Protásio Alves,Porto Alegre,RS,39,1,0,1,218860,26-07-2023,-
Casa,COMPRA,1500000,1500000,Floresta,Porto Alegre,RS,280,3,0,3,218898,26-07-2023,-
Apartamento,COMPRA,215000,215000,Centro Histórico,Porto Alegre,RS,40,1,0,1,218905,26-07-2023,-
Apartamento,COMPRA,160000,160000,Cavalhada,Porto Alegre,RS,53,2,0,1,218929,26-07-2023,-
Casa,COMPRA,680000,680000,Aberta dos Morros,Porto Alegre,RS,231,3,4,2,217862,26-07-2023,-
Lote/terreno,COMPRA,110000,110000,Aberta dos Morros,Porto Alegre,RS,125,0,0,0,217883,26-07-2023,-
Apartamento,COMPRA,399000,399000,Cristo Redentor,Porto Alegre,RS,49,1,1,1,217901,26-07-2023,-
Casa comercial,COMPRA,1496000,1496000,Passo da Areia,Porto Alegre,RS,270,0,1,0,217910,26-07-2023,-
Apartamento,COMPRA,289000,289000,Cavalhada,Porto Alegre,RS,57,2,1,2,217920,26-07-2023,-
Lote/terreno,COMPRA,372000,372000,Partenon,Porto Alegre,RS,420,0,0,0,217946,26-07-2023,-
Kitnet/JK,COMPRA,150000,150000,Centro Histórico,Porto Alegre,RS,20,1,0,2,217969,26-07-2023,-
Casa,COMPRA,980000,980000,Partenon,Porto Alegre,RS,300,3,2,3,218082,26-07-2023,-
Casa,COMPRA,1300000,1300000,Cristal,Porto Alegre,RS,300,4,6,6,218098,26-07-2023,-
