TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
SALA/CONJUNTO COMERCIAL,ALUGAR,6334,4000,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,316,0,0,0,234086,0,0,2023-08-05,-,-30.0790762,-51.1153224
SALA/CONJUNTO COMERCIAL,ALUGAR,16634,10000,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,823,0,0,0,234087,0,0,2023-08-05,-,-30.0790762,-51.1153224
SALA/CONJUNTO COMERCIAL,ALUGAR,800,600,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,20,0,0,0,234092,0,0,2023-08-05,-,-30.0953116,-51.225989
SALA/CONJUNTO COMERCIAL,ALUGAR,923,550,AVENIDA,ALBERTO BINS,CENTRO HISTORICO,PORTO ALEGRE,RS,32,0,0,0,234219,0,0,2023-08-05,-,-30.0278879,-51.2192861
SALA/CONJUNTO COMERCIAL,ALUGAR,1469,1250,AVENIDA,NEUSA GOULART BRIZOLA,PETROPOLIS,PORTO ALEGRE,RS,36,0,0,0,234566,0,0,2023-08-05,-,-30.038627,-51.1938992
SALA/CONJUNTO COMERCIAL,ALUGAR,1046,650,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,50,0,0,0,236075,0,0,2023-08-05,-,-30.0197123,-51.0537699
SALA/CONJUNTO COMERCIAL,ALUGAR,748,600,AVENIDA,PRESIDENTE FRANKLIN ROOSEVELT,SAO GERALDO,PORTO ALEGRE,RS,32,0,0,0,237100,0,0,2023-08-05,-,-30.0086277,-51.203229
SALA/CONJUNTO COMERCIAL,ALUGAR,10562,6620,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,287,0,2,0,237140,0,0,2023-08-05,-,-30.0771014,-51.2446466
SALA/CONJUNTO COMERCIAL,ALUGAR,4784,3061,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,122,0,1,0,237141,0,0,2023-08-05,-,-30.0771014,-51.2446466
LOJA,ALUGAR,18000,9000,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,466,0,0,0,237144,0,0,2023-08-05,-,-30.0602814,-51.2241287
LOJA,ALUGAR,1278,1250,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,30,0,0,0,237434,0,0,2023-08-05,-,-29.6849286,-51.150704
LOJA,ALUGAR,2657,2500,RUA,DOUTOR BARROS CASSAL,FLORESTA,PORTO ALEGRE,RS,85,0,0,0,237648,0,0,2023-08-05,-,-30.0277651,-51.2172752
SALA/CONJUNTO COMERCIAL,ALUGAR,1564,1000,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,60,0,0,0,238159,0,0,2023-08-05,-,-29.995022,-51.1885443
SALA/CONJUNTO COMERCIAL,ALUGAR,1670,1100,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,38,0,1,0,230630,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,22017,16500,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,288,0,7,0,230768,0,0,2023-08-05,-,-30.0875211,-51.2479632
SALA/CONJUNTO COMERCIAL,ALUGAR,7446,6500,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,42,0,1,0,230769,0,0,2023-08-05,-,-30.0875211,-51.2479632
SALA/CONJUNTO COMERCIAL,ALUGAR,2195,1600,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,35,0,0,0,230772,0,0,2023-08-05,-,-30.0350342,-51.2232904
SALA/CONJUNTO COMERCIAL,ALUGAR,37704,27990,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,655,0,12,0,230776,0,0,2023-08-05,-,-30.0350342,-51.2232904
LOTE/TERRENO,ALUGAR,30001,30000,RUA,DONA TEODORA,FARRAPOS,PORTO ALEGRE,RS,10000,0,0,0,230804,0,0,2023-08-05,-,-29.9886256,-51.1999744
LOJA,ALUGAR,12001,12000,AVENIDA,DO FORTE,CRISTO REDENTOR,PORTO ALEGRE,RS,590,0,0,0,230807,0,0,2023-08-05,-,-30.0273181,-51.1507413
LOTE/TERRENO,ALUGAR,8266,4000,RUA,VOLUNTARIOS DA PATRIA,FLORESTA,PORTO ALEGRE,RS,2064,0,0,0,230815,0,0,2023-08-05,-,-30.0079532,-51.2092338
SALA/CONJUNTO COMERCIAL,ALUGAR,2102,1500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,43,0,0,0,230850,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,3109,1730,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,130,0,0,0,230854,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,3772,2300,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,95,0,0,0,230855,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,2950,1790,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,136,0,0,0,230856,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1148,690,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,43,0,0,0,230876,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,877,490,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,45,0,0,0,230880,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,624,300,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,22,0,0,0,230895,0,0,2023-08-05,-,-30.0305905,-51.2268791
SALA/CONJUNTO COMERCIAL,ALUGAR,2355,1700,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,113,0,0,0,230897,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,12570,9000,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,631,0,0,0,230898,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,2211,1700,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,83,0,0,0,230899,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,8553,4000,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,250,0,0,0,230902,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,594,340,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,21,0,0,0,230906,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,704,400,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,21,0,0,0,230910,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,713,300,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,22,0,0,0,230912,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,1279,950,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,34,0,0,0,230920,0,0,2023-08-05,-,-30.0306284,-51.2287098
SALA/CONJUNTO COMERCIAL,ALUGAR,1008,500,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,50,0,0,0,230937,0,0,2023-08-05,-,-29.6611245,-50.5844571
SALA/CONJUNTO COMERCIAL,ALUGAR,842,600,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,21,0,0,0,230941,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,2654,1990,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,89,0,0,0,230953,0,0,2023-08-05,-,-30.0057244,-51.0356834
SALA/CONJUNTO COMERCIAL,ALUGAR,963,600,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,30,0,0,0,230961,0,0,2023-08-05,-,-30.0310212,-51.2247936
SALA/CONJUNTO COMERCIAL,ALUGAR,1296,869,RUA,VINTE E QUATRO DE OUTUBRO,INDEPENDENCIA,PORTO ALEGRE,RS,31,0,0,0,231004,0,0,2023-08-05,-,-30.0279761,-51.2058778
SALA/CONJUNTO COMERCIAL,ALUGAR,1324,889,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,32,0,0,0,231005,0,0,2023-08-05,-,-30.0279761,-51.2058778
SALA/CONJUNTO COMERCIAL,ALUGAR,1324,889,RUA,VINTE E QUATRO DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,32,0,0,0,231006,0,0,2023-08-05,-,-30.0279761,-51.2058778
SALA/CONJUNTO COMERCIAL,ALUGAR,760,490,RUA,ONOFRE PIRES,AZENHA,PORTO ALEGRE,RS,25,0,0,0,231052,0,0,2023-08-05,-,-30.0294758,-51.0547266
SALA/CONJUNTO COMERCIAL,ALUGAR,23247,16300,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,380,0,7,0,231120,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,ALUGAR,3274,1500,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,95,0,0,0,231178,0,0,2023-08-05,-,-30.0305543,-51.2369341
LOJA,ALUGAR,3733,2500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,37,0,0,0,231204,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,22001,22000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,599,0,0,0,231206,0,0,2023-08-05,-,-30.0296388,-51.2232103
LOJA,ALUGAR,12486,12000,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,330,0,0,0,231210,0,0,2023-08-05,-,-30.0306284,-51.2287098
SALA/CONJUNTO COMERCIAL,ALUGAR,2713,1860,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,93,0,0,0,231211,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,2899,1950,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,137,0,0,0,231212,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,2128,1500,RUA,QUINTINO BOCAIUVA,FLORESTA,PORTO ALEGRE,RS,40,0,0,0,227976,0,0,2023-08-05,-,-29.6808939,-51.1207451
LOJA,ALUGAR,907,800,AVENIDA,FARRAPOS,SAO GERALDO,PORTO ALEGRE,RS,15,0,0,0,227978,0,0,2023-08-05,-,-29.995022,-51.1885443
SALA/CONJUNTO COMERCIAL,ALUGAR,14500,12400,RUA,DOM PEDRO II,HIGIENOPOLIS,PORTO ALEGRE,RS,283,0,2,0,228170,0,0,2023-08-05,-,-30.0107225,-51.1890716
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,33274,22092,AVENIDA,SEVERO DULLIUS,SAO JOAO,PORTO ALEGRE,RS,2104,0,0,0,228173,0,0,2023-08-05,-,-29.9872044,-51.1601454
SALA/CONJUNTO COMERCIAL,ALUGAR,35910,25000,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,634,0,12,0,228176,0,0,2023-08-05,-,-30.0350342,-51.2232904
LOJA,ALUGAR,2192,1800,AVENIDA,PRESIDENTE FRANKLIN ROOSEVELT,SAO GERALDO,PORTO ALEGRE,RS,84,0,0,0,228244,0,0,2023-08-05,-,-30.0086277,-51.203229
LOJA,ALUGAR,1739,1500,RUA,CORONEL MASSOT,CRISTAL,PORTO ALEGRE,RS,50,0,0,0,228391,0,0,2023-08-05,-,-30.1000257,-51.2436587
SALA/CONJUNTO COMERCIAL,ALUGAR,2707,2061,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,35,0,1,0,228484,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,ALUGAR,3903,3008,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,51,0,1,0,228487,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,ALUGAR,1763,750,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,40,0,0,0,228493,0,0,2023-08-05,-,-30.0373718,-51.1744218
LOJA,ALUGAR,35686,35000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,167,0,0,0,228495,0,0,2023-08-05,-,-30.0296388,-51.2232103
LOJA,ALUGAR,11303,11027,AVENIDA,DOUTOR NILO PECANHA,TRES FIGUEIRAS,PORTO ALEGRE,RS,138,0,0,0,228527,0,0,2023-08-05,-,-30.0290116,-51.1578614
LOJA,ALUGAR,9565,9332,AVENIDA,DOUTOR NILO PECANHA,TRES FIGUEIRAS,PORTO ALEGRE,RS,117,0,0,0,228528,0,0,2023-08-05,-,-30.0290116,-51.1578614
LOJA,ALUGAR,14389,14038,AVENIDA,DOUTOR NILO PECANHA,TRES FIGUEIRAS,PORTO ALEGRE,RS,175,0,0,0,228529,0,0,2023-08-05,-,-30.0290116,-51.1578614
LOJA,ALUGAR,9174,8950,AVENIDA,DOUTOR NILO PECANHA,TRES FIGUEIRAS,PORTO ALEGRE,RS,112,0,0,0,228530,0,0,2023-08-05,-,-30.0290116,-51.1578614
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,20536,20535,AVENIDA,DOS ESTADOS,SAO JOAO,PORTO ALEGRE,RS,1369,0,4,0,228536,0,0,2023-08-05,-,-29.6785233,-51.0512199
SALA/CONJUNTO COMERCIAL,ALUGAR,2252,2000,RUA,FELICISSIMO DE AZEVEDO,SAO JOAO,PORTO ALEGRE,RS,37,0,0,0,228582,0,0,2023-08-05,-,-30.0174708,-51.1886484
SALA/CONJUNTO COMERCIAL,ALUGAR,2125,1500,AVENIDA,FARRAPOS,SAO GERALDO,PORTO ALEGRE,RS,160,0,0,0,228592,0,0,2023-08-05,-,-29.995022,-51.1885443
SALA/CONJUNTO COMERCIAL,ALUGAR,1681,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,0,0,228621,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1681,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,0,0,228622,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1681,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,0,0,228623,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1681,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,36,0,0,0,228627,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1647,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,45,0,0,0,228629,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1647,1090,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,45,0,0,0,228630,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1571,980,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,42,0,0,0,228632,0,0,2023-08-05,-,-30.0715264,-51.0254108
SALA/CONJUNTO COMERCIAL,ALUGAR,1205,750,AVENIDA,SAO PEDRO,SAO GERALDO,PORTO ALEGRE,RS,44,0,0,0,228639,0,0,2023-08-05,-,-30.013201,-51.1947109
SALA/CONJUNTO COMERCIAL,ALUGAR,1037,700,AVENIDA,SAO PEDRO,SAO GERALDO,PORTO ALEGRE,RS,40,0,0,0,228640,0,0,2023-08-05,-,-30.013201,-51.1947109
SALA/CONJUNTO COMERCIAL,ALUGAR,1480,1000,AVENIDA,SAO PEDRO,SAO GERALDO,PORTO ALEGRE,RS,55,0,0,0,228641,0,0,2023-08-05,-,-30.013201,-51.1947109
SALA/CONJUNTO COMERCIAL,ALUGAR,3880,2942,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,43,0,1,0,230072,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,3990,3027,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,45,0,1,0,230075,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,3875,2930,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,43,0,1,0,230076,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,4151,3149,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,46,0,1,0,230079,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,4001,3043,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,45,0,1,0,230080,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,4001,3043,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,45,0,1,0,230093,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,3765,2844,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,42,0,1,0,230100,0,0,2023-08-05,-,-30.0220731,-51.2085441
LOJA,ALUGAR,17322,17000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,248,0,0,0,230107,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,17463,17000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,370,0,0,0,230108,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,14318,14000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,240,0,0,0,230109,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,13288,13000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,220,0,0,0,230111,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,1682,1500,RUA,WASHINGTON LUIZ,CENTRO HISTORICO,PORTO ALEGRE,RS,36,0,0,0,230130,0,0,2023-08-05,-,-30.0375487,-51.2291911
SALA/CONJUNTO COMERCIAL,ALUGAR,1635,1133,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,38,0,0,0,230147,0,0,2023-08-05,-,-30.0310212,-51.2247936
SALA/CONJUNTO COMERCIAL,ALUGAR,2632,1825,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,81,0,0,0,230148,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1541,1074,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,36,0,0,0,230150,0,0,2023-08-05,-,-30.0310212,-51.2247936
SALA/CONJUNTO COMERCIAL,ALUGAR,997,725,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,25,0,0,0,230151,0,0,2023-08-05,-,-30.0310212,-51.2247936
PREDIO,ALUGAR,20201,20000,RUA,SENHOR DOS PASSOS,CENTRO HISTORICO,PORTO ALEGRE,RS,120,0,0,0,230152,0,0,2023-08-05,-,-30.028205,-51.2237342
SALA/CONJUNTO COMERCIAL,ALUGAR,2031,1100,RUA,TOBIAS DA SILVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,40,0,0,0,230170,0,0,2023-08-05,-,-30.0226445,-51.1998317
SALA/CONJUNTO COMERCIAL,ALUGAR,3830,3500,RUA,MOSTARDEIRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,137,0,2,0,230197,0,0,2023-08-05,-,-30.0830345,-51.0500728
SALA/CONJUNTO COMERCIAL,ALUGAR,2934,2066,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,0,0,230217,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,2778,2049,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,1,0,230218,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,3019,2036,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,0,0,230219,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,2911,2049,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,38,0,1,0,230220,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,2778,2049,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,1,0,230221,0,0,2023-08-05,-,-30.0286679,-51.2030284
SALA/CONJUNTO COMERCIAL,ALUGAR,3730,3500,RUA,MOSTARDEIRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,100,0,0,0,230231,0,0,2023-08-05,-,-30.0830345,-51.0500728
SALA/CONJUNTO COMERCIAL,ALUGAR,1978,1500,RUA,SALDANHA MARINHO,MENINO DEUS,PORTO ALEGRE,RS,25,0,1,0,230263,0,0,2023-08-05,-,-29.6907665,-51.1305693
SALA/CONJUNTO COMERCIAL,ALUGAR,1735,1200,AVENIDA,IGUACU,PETROPOLIS,PORTO ALEGRE,RS,30,0,0,0,230293,0,1,2023-08-05,-,-30.0417055,-51.180103
LOTE/TERRENO,ALUGAR,1016,1000,RUA,DOUTOR RODRIGUES ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,300,0,0,0,230362,0,0,2023-08-05,-,-30.0396885,-51.1614054
LOJA,ALUGAR,976,900,RUA,DOUTOR RODRIGUES ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,25,0,0,0,230363,0,0,2023-08-05,-,-30.0396885,-51.1614054
LOJA,ALUGAR,15545,14500,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,400,0,10,0,230401,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,ALUGAR,2773,2045,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,37,0,1,0,230456,0,0,2023-08-05,-,-30.0286679,-51.2030284
PREDIO,ALUGAR,71918,65000,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,2270,0,32,0,230459,0,0,2023-08-05,-,-30.0279761,-51.2058778
SALA/CONJUNTO COMERCIAL,ALUGAR,1209,800,RUA,BARONESA DO GRAVATAI,CIDADE BAIXA,PORTO ALEGRE,RS,28,0,0,0,230472,0,0,2023-08-05,-,-30.0429701,-51.2260015
SALA/CONJUNTO COMERCIAL,ALUGAR,834,550,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30,0,0,0,230501,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,836,400,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,33,0,0,0,230502,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1086,550,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,33,0,0,0,230513,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1099,500,RUA,ALMIRANTE BARROSO,FLORESTA,PORTO ALEGRE,RS,36,0,0,0,230541,0,0,2023-08-05,-,-30.0164517,-51.2082986
SALA/CONJUNTO COMERCIAL,ALUGAR,1999,1500,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,39,0,1,0,230572,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,2557,1900,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,37,0,1,0,230573,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,2021,1700,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,38,0,1,0,230583,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,ALUGAR,1206,800,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,23,0,0,0,227127,0,0,2023-08-05,-,-30.0373718,-51.1744218
LOJA,ALUGAR,1410,1200,AVENIDA,DOUTOR CARLOS BARBOSA,MEDIANEIRA,PORTO ALEGRE,RS,45,0,0,0,227167,0,0,2023-08-05,-,-30.0624596,-51.2118472
SALA/CONJUNTO COMERCIAL,ALUGAR,1848,1200,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,65,0,0,0,227211,0,0,2023-08-05,-,-29.6611245,-50.5844571
SALA/CONJUNTO COMERCIAL,ALUGAR,3275,2500,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,60,0,2,0,227238,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2295,1400,RUA,AVENIDA WENCESLAU ESCOBAR - LADO IMPAR,CRISTAL,PORTO ALEGRE,RS,32,0,0,0,227491,0,0,2023-08-05,-,-,-
SALA/CONJUNTO COMERCIAL,ALUGAR,2426,1700,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,27,0,0,0,227495,0,0,2023-08-05,-,-30.1005917,-51.2488704
