TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
SALA/CONJUNTO COMERCIAL,ALUGAR,7450,400,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,15.0,0,0,0,301643,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18150,1300,RUA,RAMIRO BARCELOS,BOM FIM,PORTO ALEGRE,RS,42.0,0,0,0,301971,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28590,1800,AVENIDA,DOUTOR NILO PECANHA,AUXILIADORA,PORTO ALEGRE,RS,40.0,0,2,0,302089,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26590,1500,RUA,CHAVES BARCELOS,CENTRO HISTORICO,PORTO ALEGRE,RS,94.0,0,0,0,302195,0.0,0,2023-08-05,-,-30.0252203,-51.2232603,,,,,
LOJA,ALUGAR,12680,1100,AVENIDA,DOUTOR CARLOS BARBOSA,MEDIANEIRA,PORTO ALEGRE,RS,60.0,0,0,0,302242,0.0,0,2023-08-05,-,-30.0624596,-51.2118472,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15620,850,PRACA,OSVALDO CRUZ,CENTRO HISTORICO,PORTO ALEGRE,RS,48.0,0,0,0,302317,0.0,0,2023-08-05,-,-30.0264432,-51.22270946829152,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9070,600,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,38.0,0,0,0,302632,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
LOJA,ALUGAR,13590,1200,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,25.0,0,0,0,302743,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
PREDIO,ALUGAR,177600,13000,AVENIDA,FRANCISCO SILVEIRA BITENCOURT,SARANDI,PORTO ALEGRE,RS,450.0,0,30,0,302795,0.0,0,2023-08-05,-,-29.9918383,-51.1115303,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,39650,3500,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,39.0,0,1,0,302810,0.0,0,2023-08-05,-,-30.0107225,-51.1890716,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25250,2000,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,34.0,0,0,0,303040,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9750,700,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,0,0,0,303047,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
LOJA,ALUGAR,151720,12000,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,86.0,0,0,0,303225,0.0,0,2023-08-05,-,-30.0554878,-51.1692291,,,,,
PAVILHAO,ALUGAR,162660,12000,RUA,VOLUNTARIOS DA PATRIA,NAVEGANTES,PORTO ALEGRE,RS,490.0,0,0,0,303465,0.0,0,2023-08-05,-,-30.0079532,-51.2092338,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14920,850,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,33.0,0,0,0,304658,0.0,0,2023-08-05,-,-30.0293303,-51.2148669,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,5080,300,AVENIDA,OTAVIO ROCHA,CENTRO HISTORICO,PORTO ALEGRE,RS,19.0,0,0,0,263891,0.0,0,2023-08-05,-,-30.028205,-51.2237342,,,,,
LOJA,ALUGAR,51920,4500,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,101.0,0,0,0,263898,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
LOJA,ALUGAR,38510,3000,RUA,DOUTOR MARIO TOTTA,TRISTEZA,PORTO ALEGRE,RS,33.0,0,0,0,263899,0.0,0,2023-08-05,-,-30.1146455,-51.2544506,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,7840,580,RUA,BEZERRA DE MENEZES,PASSO DA AREIA,PORTO ALEGRE,RS,23.0,0,0,0,264317,0.0,0,2023-08-05,-,-30.0158808,-51.1694467,,,,,
LOJA,ALUGAR,135010,13500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,167.0,0,0,0,264915,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,135010,13500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,167.0,0,0,0,264921,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,135010,13500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,167.0,0,0,0,264924,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,135010,13500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,160.0,0,0,0,264927,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,32380,2500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36.0,0,0,0,265663,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
PAVILHAO,ALUGAR,64370,6000,RUA,DOUTOR PAULO HECKER,HUMAITA,PORTO ALEGRE,RS,230.0,0,0,0,266070,0.0,0,2023-08-05,-,-29.9837319,-51.1918369,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16340,1200,RUA,VOLUNTARIOS DA PATRIA,CENTRO HISTORICO,PORTO ALEGRE,RS,25.0,0,0,0,266258,0.0,0,2023-08-05,-,-30.0079532,-51.2092338,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12730,900,AVENIDA,ALEGRETE,PETROPOLIS,PORTO ALEGRE,RS,26.0,0,0,0,266362,0.0,0,2023-08-05,-,-30.2573563,-50.2422031,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,19320,1500,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,266544,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17300,1200,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,30.0,0,1,0,266852,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21050,1500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,30.0,0,0,0,267278,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
LOJA,ALUGAR,36480,3500,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,110.0,0,0,0,267455,0.0,0,2023-08-05,-,-30.0327864,-51.2345941,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,5520,290,AVENIDA,TAPIACU,PASSO DA AREIA,PORTO ALEGRE,RS,28.0,0,0,0,267469,0.0,0,2023-08-05,-,-30.0082335,-51.1727555,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18210,1100,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,37.0,0,1,0,267705,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8920,600,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,33.0,0,0,0,267956,0.0,0,2023-08-05,-,-30.0477,-51.2135798,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14390,900,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,54.0,0,0,0,268692,0.0,0,2023-08-05,-,-30.0396519,-51.2250277,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29140,2400,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,39.0,0,2,0,268804,0.0,0,2023-08-05,-,-30.0107225,-51.1890716,,,,,
LOJA,ALUGAR,11290,880,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,50.0,0,0,0,268810,0.0,0,2023-08-05,-,-30.0946738,-51.2445793,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30580,2450,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,40.0,0,1,0,268813,0.0,0,2023-08-05,-,-30.0107225,-51.1890716,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,23980,1500,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,0,0,0,269509,0.0,0,2023-08-05,-,-30.0402042,-51.2190355,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9790,600,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,30.0,0,0,0,269579,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30620,2482,AVENIDA,DOUTOR NILO PECANHA,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,37.0,0,1,0,294146,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,24140,1816,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,42.0,0,1,0,294220,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26100,1986,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,42.0,0,1,0,294225,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,10810,590,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,28.0,0,0,0,294325,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26700,2195,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,37.0,0,1,0,294330,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27580,2283,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,39.0,0,1,0,294335,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16250,900,RUA,WASHINGTON LUIZ,CENTRO HISTORICO,PORTO ALEGRE,RS,42.0,0,0,0,295116,0.0,1,2023-08-05,-,-30.0375487,-51.2291911,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17050,1000,RUA,WASHINGTON LUIZ,CENTRO HISTORICO,PORTO ALEGRE,RS,38.0,0,0,0,295117,0.0,1,2023-08-05,-,-30.0375487,-51.2291911,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12970,900,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,40.0,0,0,0,295672,0.0,0,2023-08-05,-,-30.0554878,-51.1692291,,,,,
LOTE/TERRENO,ALUGAR,35010,3500,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,335.0,0,0,0,296012,0.0,0,2023-08-05,-,-29.995022,-51.1885443,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27510,2000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,58.0,0,2,0,296420,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18110,1000,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,60.0,0,0,0,296445,0.0,0,2023-08-05,-,-30.0790762,-51.1153224,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21750,1500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,37.0,0,0,0,296476,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15320,1100,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,38.0,0,0,0,297106,0.0,1,2023-08-05,-,-30.0220731,-51.2085441,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25370,1990,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,34.0,0,1,0,297185,0.0,0,2023-08-05,-,-30.0463876,-51.2049524,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17700,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,44.0,0,1,0,297316,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,37820,2800,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,86.0,0,0,0,297326,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8970,480,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,0,0,0,297526,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27000,2000,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,39.0,0,1,0,297622,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25540,1700,AVENIDA,WENCESLAU ESCOBAR,VILA ASSUNCAO,PORTO ALEGRE,RS,30.0,0,0,0,297644,0.0,0,2023-08-05,-,-30.1005917,-51.2488704,,,,,
PAVILHAO,ALUGAR,37270,3500,RUA,ALVARES CABRAL,CRISTO REDENTOR,PORTO ALEGRE,RS,218.0,0,0,0,297926,0.0,0,2023-08-05,-,-29.9135741,-51.0577006,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16190,900,RUA,CORONEL BORDINI,AUXILIADORA,PORTO ALEGRE,RS,39.0,0,0,0,298040,0.0,0,2023-08-05,-,-30.034316,-51.1958583,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12000,650,RUA,JOAO ABBOTT,PETROPOLIS,PORTO ALEGRE,RS,41.0,0,0,0,298129,0.0,0,2023-08-05,-,-30.0410076,-51.1834698,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,35000,2586,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,47.0,0,1,0,283093,0.0,0,2023-08-05,-,-30.0286679,-51.2030284,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,173190,13000,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,1000.0,0,0,0,283387,0.0,0,2023-08-05,-,-30.2372192,-50.236148,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,42010,3306,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,44.0,0,1,0,283419,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29750,2251,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,38.0,0,1,0,283467,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29750,2251,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,38.0,0,1,0,283478,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29750,2251,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,38.0,0,1,0,283481,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29750,2251,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,38.0,0,1,0,283485,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29750,2251,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,38.0,0,1,0,283488,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18800,1400,AVENIDA,WENCESLAU ESCOBAR,CRISTAL,PORTO ALEGRE,RS,29.0,0,1,0,283722,0.0,0,2023-08-05,-,-30.1005917,-51.2488704,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,61490,4259,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,190.0,0,0,0,284051,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25050,1710,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,43.0,0,0,0,284085,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28830,2319,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,78.0,0,0,0,284101,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,24890,2217,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,75.0,0,0,0,284106,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11750,850,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,31.0,0,0,0,284365,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,38240,1700,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,0,0,0,284406,0.0,0,2023-08-05,-,-30.0305543,-51.2369341,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20840,1550,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,36.0,0,1,0,284974,0.0,0,2023-08-05,-,-30.0463876,-51.2049524,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20840,1550,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,36.0,0,1,0,284977,0.0,0,2023-08-05,-,-30.0463876,-51.2049524,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,32740,1500,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,95.0,0,0,0,285998,0.0,0,2023-08-05,-,-30.0305543,-51.2369341,,,,,
CASA COMERCIAL,ALUGAR,57510,5500,RUA,FELIX DA CUNHA,FLORESTA,PORTO ALEGRE,RS,180.0,0,2,0,286107,0.0,0,2023-08-05,-,-30.0181669,-51.2023045,,,,,
PAVILHAO,ALUGAR,55000,4900,RUA,ENGENHEIRO UBATUBA DE FARIA,SARANDI,PORTO ALEGRE,RS,396.0,0,0,0,287406,0.0,0,2023-08-05,-,-30.0083347,-51.137179,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1000,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,34.0,0,0,0,287790,0.0,0,2023-08-05,-,-30.0306284,-51.2287098,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15920,1000,RUA,BARAO DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,41.0,0,1,0,288093,0.0,0,2023-08-05,-,-30.0443239,-51.2258336,,,,,
LOJA,ALUGAR,60040,5500,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,300.0,0,0,0,288097,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30870,2400,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36.0,0,0,0,289015,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
LOJA,ALUGAR,26690,1800,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,26.0,0,0,0,304983,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
LOJA,ALUGAR,25820,1700,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,26.0,0,0,0,304984,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,10620,700,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,20.0,0,0,0,304990,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20320,1500,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,54.0,0,0,0,305272,0.0,1,2023-08-05,-,-29.9330575,-51.0286829,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,24590,1500,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,100.0,0,1,0,305305,0.0,0,2023-08-05,-,-30.0396519,-51.2250277,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14090,590,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,53.0,0,0,0,305597,0.0,0,2023-08-05,-,-30.0375651,-51.2039987,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22410,1500,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,42.0,0,1,0,305813,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30770,2139,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,95.0,0,0,0,306092,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30760,2139,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,95.0,0,0,0,306098,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27360,2086,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,35.0,0,1,0,306100,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,32210,2080,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,93.0,0,0,0,306106,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17520,1176,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,42.0,0,0,0,306109,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17520,1176,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,42.0,0,0,0,306110,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17520,1176,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,42.0,0,0,0,306112,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25870,1968,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,33.0,0,1,0,306118,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26380,1825,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,81.0,0,0,0,306281,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26320,1825,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,81.0,0,0,0,306282,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26320,1825,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,112.0,0,0,0,306284,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25520,1738,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,77.0,0,0,0,306286,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14610,981,RUA,VINTE E QUATRO DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,35.0,0,0,0,306289,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14610,981,RUA,VINTE E QUATRO DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,35.0,0,0,0,306291,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14610,981,RUA,VINTE E QUATRO DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,35.0,0,0,0,306294,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
LOJA,ALUGAR,25930,2070,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,41.0,0,0,0,306303,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12960,869,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,31.0,0,0,0,306306,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12960,869,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,31.0,0,0,0,306307,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12960,869,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,31.0,0,0,0,306309,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12960,869,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,31.0,0,0,0,306375,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18490,1291,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,44.0,0,0,0,306379,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17410,1221,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,41.0,0,0,0,306384,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
