TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
APARTAMENTO,ALUGAR,1820,1350,RUA,DEPUTADO HUGO MARDINI,PASSO DAS PEDRAS,PORTO ALEGRE,RS,52.0,2,1,2,431871,0,0,0,0,2023-08-03,-,-30.0252948,-51.1304216
APARTAMENTO,ALUGAR,2476,2100,RUA,MARISTA,PARTENON,PORTO ALEGRE,RS,40.0,1,1,1,431881,0,0,0,0,2023-08-03,-,-30.0617655,-51.1726481
APARTAMENTO,ALUGAR,3993,2800,RUA,BOTAFOGO,AZENHA,PORTO ALEGRE,RS,70.0,3,1,2,431903,0,0,0,0,2023-08-03,-,-30.0540335,-51.2270663
APARTAMENTO,ALUGAR,1550,1250,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,39.0,1,0,1,431924,0,0,0,0,2023-08-03,-,-30.0327864,-51.2345941
APARTAMENTO,ALUGAR,1326,1000,RUA,GOMES DE FREITAS,JARDIM ITU,PORTO ALEGRE,RS,36.0,1,0,1,431968,0,0,0,0,2023-08-03,-,-30.0107691,-51.1431401
APARTAMENTO,ALUGAR,1657,1200,RUA,MOYSES ANTUNES DA CUNHA,SANTO ANTONIO,PORTO ALEGRE,RS,57.0,3,0,1,431978,0,0,0,0,2023-08-03,-,-30.0576167,-51.2074701
APARTAMENTO,ALUGAR,1934,1750,RUA,MARISTA,PARTENON,PORTO ALEGRE,RS,40.0,1,1,1,432004,0,0,0,0,2023-08-03,-,-30.0617655,-51.1726481
APARTAMENTO,ALUGAR,1934,1750,RUA,MARISTA,PARTENON,PORTO ALEGRE,RS,40.0,1,1,1,432009,0,0,0,0,2023-08-03,-,-30.0617655,-51.1726481
APARTAMENTO,ALUGAR,2015,1700,RUA,GENERAL BENTO MARTINS,CENTRO HISTORICO,PORTO ALEGRE,RS,64.0,2,0,2,432022,0,0,0,0,2023-08-03,-,-29.9594516,-51.7271927
APARTAMENTO,ALUGAR,5357,4500,AVENIDA,IJUI,PETROPOLIS,PORTO ALEGRE,RS,78.0,2,2,2,432035,0,0,0,0,2023-08-03,-,-30.0384635,-51.1873967
APARTAMENTO,ALUGAR,6985,4700,RUA,CANDIDO SILVEIRA,AUXILIADORA,PORTO ALEGRE,RS,191.0,3,2,2,203256,0,0,0,0,2023-08-03,-,-30.0205363,-51.1924013
APARTAMENTO,ALUGAR,2887,2500,TRAVESSA,ANGUSTURA,MOINHOS DE VENTO,PORTO ALEGRE,RS,60.0,2,0,1,431304,0,0,0,0,2023-08-03,-,-30.0271754,-51.1961979
APARTAMENTO,ALUGAR,4839,4000,RUA,PORTO CALVO,IPANEMA,PORTO ALEGRE,RS,92.0,3,2,2,431420,1,0,0,0,2023-08-03,-,-30.1303266,-51.235027
APARTAMENTO,ALUGAR,2753,2300,RUA,OITO DE JULHO,JARDIM BOTANICO,PORTO ALEGRE,RS,30.0,1,0,1,431456,0,0,0,0,2023-08-03,-,-30.0551265,-51.1857604
APARTAMENTO,ALUGAR,2376,2150,RUA,ADAO BAINO,CRISTO REDENTOR,PORTO ALEGRE,RS,38.0,1,0,1,431464,0,0,0,1,2023-08-03,-,-29.9193815,-51.065351
APARTAMENTO,ALUGAR,1125,700,RUA,SETE MIL E OITO,RESTINGA,PORTO ALEGRE,RS,40.0,2,0,1,431504,0,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,1369,1000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,431574,0,0,0,0,2023-08-03,-,-30.0296388,-51.2232103
APARTAMENTO,ALUGAR,1454,1000,RUA,CORONEL VICENTE,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,431579,0,0,0,0,2023-08-03,-,-30.0258604,-51.2211645
APARTAMENTO,ALUGAR,1911,1300,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,61.0,3,1,2,431601,0,0,0,0,2023-08-03,-,-30.0953116,-51.225989
APARTAMENTO,ALUGAR,5175,3800,RUA,COSTA,MENINO DEUS,PORTO ALEGRE,RS,169.0,2,1,2,431611,0,0,0,0,2023-08-03,-,-30.0584165,-51.2293844
APARTAMENTO,ALUGAR,3721,2800,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,60.0,2,1,2,431617,0,0,0,0,2023-08-03,-,-30.0602814,-51.2241287
APARTAMENTO,ALUGAR,3228,2870,AVENIDA,AMERICA,AUXILIADORA,PORTO ALEGRE,RS,76.0,3,0,2,432111,0,0,0,0,2023-08-03,-,-30.0186498,-51.1961895
APARTAMENTO,ALUGAR,2916,2300,RUA,PROFESSOR CRISTIANO FISCHER,PETROPOLIS,PORTO ALEGRE,RS,42.0,1,2,1,432203,0,0,0,0,2023-08-03,-,-30.0554208,-51.1691642
APARTAMENTO,ALUGAR,2668,2250,RUA,VISCONDE DE PELOTAS,PASSO DA AREIA,PORTO ALEGRE,RS,60.0,1,0,2,432241,0,0,0,0,2023-08-03,-,-29.3368497,-49.7354911
APARTAMENTO,ALUGAR,1841,1500,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,30.0,1,0,1,432323,0,0,0,0,2023-08-03,-,-30.0586548,-51.1694455
APARTAMENTO,ALUGAR,1429,1100,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,30.0,1,0,1,432325,0,0,0,0,2023-08-03,-,-29.9330575,-51.0286829
APARTAMENTO,ALUGAR,2859,2250,RUA,XAVIER DA CUNHA,NONOAI,PORTO ALEGRE,RS,40.0,2,1,1,432330,0,0,0,0,2023-08-03,-,-30.0931649,-51.2317276
APARTAMENTO,ALUGAR,6828,5000,RUA,HONORIO SILVEIRA DIAS,HIGIENOPOLIS,PORTO ALEGRE,RS,120.0,3,1,2,432341,0,0,0,0,2023-08-03,-,-30.0166301,-51.1852351
APARTAMENTO,ALUGAR,3170,3000,RUA,CORONEL FERNANDO MACHADO,CENTRO HISTORICO,PORTO ALEGRE,RS,108.0,2,0,3,432354,0,0,0,1,2023-08-03,-,-30.0349543,-51.2279804
APARTAMENTO,ALUGAR,4918,3500,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,104.0,3,1,3,432394,0,0,0,0,2023-08-03,-,-30.0953116,-51.225989
APARTAMENTO,ALUGAR,2911,2300,RUA,JACINTO GOMES,SANTANA,PORTO ALEGRE,RS,70.0,3,0,2,432405,0,0,0,0,2023-08-03,-,-30.0332477,-51.0554987
CASA EM CONDOMINIO,ALUGAR,5532,5000,RUA,PINARE,VILA ASSUNCAO,PORTO ALEGRE,RS,340.0,4,2,3,432429,0,0,0,0,2023-08-03,-,-30.101044,-51.2513548
APARTAMENTO,ALUGAR,2577,2200,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,50.0,1,0,1,432466,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,2616,2200,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,50.0,2,0,1,432468,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,2516,2100,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,52.0,2,0,1,432473,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,3685,3000,RUA,JOAO ABBOTT,PETROPOLIS,PORTO ALEGRE,RS,70.0,2,2,1,432477,1,0,0,0,2023-08-03,-,-30.0410076,-51.1834698
APARTAMENTO,ALUGAR,2516,2100,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,52.0,2,0,1,432483,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,2579,2200,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,52.0,2,0,1,432488,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,2514,2200,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,52.0,2,0,1,432520,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,1407,1150,RUA,DARIO PEDERNEIRAS,PETROPOLIS,PORTO ALEGRE,RS,65.0,1,0,1,432540,1,0,0,0,2023-08-03,-,-30.0497045,-51.1944866
APARTAMENTO,ALUGAR,3352,2950,RUA,CAPITAO PEDRO WERLANG,PARTENON,PORTO ALEGRE,RS,38.0,1,1,1,432546,1,0,0,0,2023-08-03,-,-30.065304,-51.1518789
APARTAMENTO,ALUGAR,3264,2700,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,4,1,2,432552,1,0,0,0,2023-08-03,-,-30.0336261,-51.228012
APARTAMENTO,ALUGAR,3880,3200,AVENIDA,POLONIA,SAO GERALDO,PORTO ALEGRE,RS,64.0,2,1,1,432572,1,0,0,0,2023-08-03,-,-30.0110495,-51.1951675
APARTAMENTO,ALUGAR,1344,900,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,52.0,2,0,1,432582,1,0,0,0,2023-08-03,-,-29.995022,-51.1885443
COBERTURA,ALUGAR,4361,3400,RUA,VISCONDE DE INHAUMA,MENINO DEUS,PORTO ALEGRE,RS,108.0,2,1,1,432592,1,0,0,0,2023-08-03,-,-30.058187,-51.2169984
APARTAMENTO,ALUGAR,2563,2000,RUA,ABRAM GOLDSZTEIN,JARDIM CARVALHO,PORTO ALEGRE,RS,57.0,2,2,1,432848,1,0,0,0,2023-08-03,-,-30.0463408,-51.1409846
APARTAMENTO,ALUGAR,1222,1000,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,40.0,1,0,1,432863,1,0,0,0,2023-08-03,-,-29.6849286,-51.150704
APARTAMENTO,ALUGAR,1190,900,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,56.0,1,0,1,423877,0,0,0,0,2023-08-03,-,-29.6611245,-50.5844571
APARTAMENTO,ALUGAR,3653,3000,AVENIDA,DOM CLAUDIO JOSE GONCALVES PONCE DE LEAO,VILA IPIRANGA,PORTO ALEGRE,RS,90.0,3,1,2,423931,0,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,1943,1400,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,423932,0,0,0,0,2023-08-03,-,-30.0336261,-51.228012
APARTAMENTO,ALUGAR,1555,1350,RUA,LUIS LEDERMAN,MORRO SANTANA,PORTO ALEGRE,RS,56.0,2,1,1,423934,0,0,0,1,2023-08-03,-,-30.0460876,-51.1345567
APARTAMENTO,ALUGAR,1150,900,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,26.0,1,0,1,423936,0,0,0,0,2023-08-03,-,-30.0790762,-51.1153224
APARTAMENTO,ALUGAR,1301,1000,RUA,CORONEL JAIME DA COSTA PEREIRA,PARTENON,PORTO ALEGRE,RS,40.0,1,0,1,424035,0,0,0,0,2023-08-03,-,-30.0553267,-51.1920982
APARTAMENTO,ALUGAR,3013,2400,AVENIDA,IGUASSU,PETROPOLIS,PORTO ALEGRE,RS,65.0,2,1,1,424072,0,0,0,0,2023-08-03,-,-30.0417055,-51.180103
APARTAMENTO,ALUGAR,2699,1900,AVENIDA,CLEMENCIANO BARNASQUE,TERESOPOLIS,PORTO ALEGRE,RS,139.0,3,0,1,424089,0,0,0,0,2023-08-03,-,-30.0825356,-51.2109422
APARTAMENTO,ALUGAR,1108,900,RUA,GENERAL LIMA E SILVA - DE 201 A 869 - LADO IMPAR,CIDADE BAIXA,PORTO ALEGRE,RS,25.0,1,0,1,421523,0,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,844,650,RUA,LUIS LEDERMAN,MORRO SANTANA,PORTO ALEGRE,RS,41.0,1,0,1,421824,0,0,0,0,2023-08-03,-,-30.0460876,-51.1345567
APARTAMENTO,ALUGAR,2863,2300,RUA,FELICISSIMO DE AZEVEDO,SAO JOAO,PORTO ALEGRE,RS,65.0,2,1,1,421870,0,0,0,0,2023-08-03,-,-30.0174708,-51.1886484
APARTAMENTO,ALUGAR,2039,1500,AVENIDA,JOSE ALOISIO FILHO,HUMAITA,PORTO ALEGRE,RS,56.0,2,1,1,421886,0,0,0,0,2023-08-03,-,-29.9764724,-51.1825072
APARTAMENTO,ALUGAR,2459,1850,RUA,GUARARAPES,PETROPOLIS,PORTO ALEGRE,RS,40.0,1,1,1,421912,0,0,0,0,2023-08-03,-,-29.9163377,-51.1751924
APARTAMENTO,ALUGAR,1186,900,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,44.0,1,0,1,421917,0,0,0,0,2023-08-03,-,-30.0760656,-51.1315976
APARTAMENTO,ALUGAR,1528,1100,RUA,GARIBALDI,BOM FIM,PORTO ALEGRE,RS,40.0,1,0,2,428799,0,0,0,0,2023-08-03,-,-30.0274303,-51.215113
APARTAMENTO,ALUGAR,1235,1000,RUA,DOUTOR CAMPOS VELHO,CRISTAL,PORTO ALEGRE,RS,49.0,1,0,1,428917,0,0,0,0,2023-08-03,-,-30.0926844,-51.2383543
APARTAMENTO,ALUGAR,801,800,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,30.0,1,0,1,428925,0,0,0,0,2023-08-03,-,-30.048605,-51.2056502
APARTAMENTO,ALUGAR,1406,1000,AVENIDA,ALBERTO BINS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,2,0,1,428936,0,0,0,0,2023-08-03,-,-30.0278879,-51.2192861
APARTAMENTO,ALUGAR,1488,1100,AVENIDA,PLINIO BRASIL MILANO,HIGIENOPOLIS,PORTO ALEGRE,RS,58.0,2,0,1,428946,0,0,0,0,2023-08-03,-,-30.0127549,-51.1716265
APARTAMENTO,ALUGAR,3116,2500,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,79.0,3,1,2,429131,0,0,0,0,2023-08-03,-,-30.0946738,-51.2445793
COBERTURA,ALUGAR,5591,4000,RUA,CORONEL BORDINI,AUXILIADORA,PORTO ALEGRE,RS,100.0,3,1,2,429350,0,0,0,0,2023-08-03,-,-30.034316,-51.1958583
APARTAMENTO,ALUGAR,3994,3500,RUA,EUDORO BERLINK,AUXILIADORA,PORTO ALEGRE,RS,59.0,2,1,2,429461,0,0,0,0,2023-08-03,-,-30.0238169,-51.1865
APARTAMENTO,ALUGAR,2911,2500,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,34.0,1,1,1,422923,0,0,0,0,2023-08-03,-,-30.0470064,-51.211756
APARTAMENTO,ALUGAR,3842,3300,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,45.0,2,1,1,422929,0,0,0,0,2023-08-03,-,-30.0470064,-51.211756
APARTAMENTO,ALUGAR,1166,950,RUA,SAPE,PASSO DA AREIA,PORTO ALEGRE,RS,35.0,1,0,1,422954,0,0,0,0,2023-08-03,-,-30.0175997,-51.155847
APARTAMENTO,ALUGAR,1129,850,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,30.0,1,0,1,423082,0,0,0,0,2023-08-03,-,-30.0470064,-51.211756
APARTAMENTO,ALUGAR,1917,1500,TRAVESSA,ESPORTE CLUBE CRUZEIRO,MORRO SANTANA,PORTO ALEGRE,RS,44.0,2,1,1,423331,0,0,0,1,2023-08-03,-,-30.0438763,-51.1288135
APARTAMENTO,ALUGAR,868,630,AVENIDA,EDU LAS-CASAS,PARQUE SANTA FE,PORTO ALEGRE,RS,40.0,2,0,1,423541,0,0,0,0,2023-08-03,-,-30.0085698,-51.109572
COBERTURA,ALUGAR,3429,2600,RUA,ARI MARINHO,HIGIENOPOLIS,PORTO ALEGRE,RS,124.0,2,1,1,423580,0,0,0,0,2023-08-03,-,-30.0132564,-51.1796773
APARTAMENTO,ALUGAR,1971,1300,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,422094,0,0,0,0,2023-08-03,-,-30.0310212,-51.2247936
APARTAMENTO,ALUGAR,1148,890,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,25.0,1,0,1,422129,0,0,0,0,2023-08-03,-,-30.0790762,-51.1153224
APARTAMENTO,ALUGAR,1115,750,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,42.0,1,0,1,422146,0,0,0,0,2023-08-03,-,-30.0823909,-51.2133095
APARTAMENTO,ALUGAR,4632,3000,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,113.0,3,2,2,422381,0,0,0,0,2023-08-03,-,-30.0771014,-51.2446466
APARTAMENTO,ALUGAR,2725,2250,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,28.0,1,0,1,422544,0,0,0,0,2023-08-03,-,-30.0470064,-51.211756
APARTAMENTO,ALUGAR,1244,950,RUA,LUIZ DE CAMOES,SANTO ANTONIO,PORTO ALEGRE,RS,37.0,1,1,1,422629,0,0,0,0,2023-08-03,-,-30.0535097,-51.2003749
APARTAMENTO,ALUGAR,3178,2500,AVENIDA,BENJAMIN CONSTANT,SAO GERALDO,PORTO ALEGRE,RS,39.0,1,2,1,422701,0,0,0,0,2023-08-03,-,-30.0139662,-51.1952202
APARTAMENTO,ALUGAR,1219,900,ESTRADA,MARTIM FELIX BERTA,MARIO QUINTANA,PORTO ALEGRE,RS,44.0,2,1,1,422712,0,0,0,0,2023-08-03,-,-30.0306815,-51.1063906
APARTAMENTO,ALUGAR,5512,4500,RUA,JOSE ALBANO VOLKMER,JARDIM DO SALSO,PORTO ALEGRE,RS,84.0,2,1,2,422875,0,0,0,0,2023-08-03,-,-30.0511991,-51.1640637
APARTAMENTO,ALUGAR,4346,3800,AVENIDA,JOAO PESSOA,CENTRO HISTORICO,PORTO ALEGRE,RS,58.0,2,1,1,422910,0,0,0,0,2023-08-03,-,-30.0470064,-51.211756
APARTAMENTO,ALUGAR,3036,2100,RUA,CORONEL PAULINO TEIXEIRA,RIO BRANCO,PORTO ALEGRE,RS,120.0,3,0,2,423686,0,0,0,0,2023-08-03,-,-30.0369276,-51.2031237
APARTAMENTO,ALUGAR,6181,4500,RUA,ENGENHEIRO ALVARO NUNES PEREIRA,MOINHOS DE VENTO,PORTO ALEGRE,RS,110.0,3,1,2,429626,0,0,0,0,2023-08-03,-,-30.0220803,-51.2062729
APARTAMENTO,ALUGAR,2753,2400,RUA,EUDORO BERLINK,AUXILIADORA,PORTO ALEGRE,RS,45.0,1,1,1,429731,0,0,0,0,2023-08-03,-,-30.0238169,-51.1865
APARTAMENTO,ALUGAR,2121,1600,RUA,IRMAO NORBERTO FRANCISCO RAUCH,JARDIM CARVALHO,PORTO ALEGRE,RS,52.0,2,0,2,429905,0,0,0,0,2023-08-03,-,-30.0504126,-51.1396303
APARTAMENTO,ALUGAR,2063,1400,RUA,BARAO DO TRIUNFO,MENINO DEUS,PORTO ALEGRE,RS,72.0,2,1,1,429918,0,0,0,0,2023-08-03,-,-30.081909,-51.0913588
APARTAMENTO,ALUGAR,1623,1090,RUA,ENGENHEIRO FERNANDO MENDES RIBEIRO,SANTO ANTONIO,PORTO ALEGRE,RS,38.0,1,0,1,429941,0,0,0,0,2023-08-03,-,-30.0553809,-51.2072444
APARTAMENTO,ALUGAR,1445,1000,AVENIDA,ANTONIO CARVALHO,JARDIM CARVALHO,PORTO ALEGRE,RS,48.0,1,0,1,429997,0,0,0,0,2023-08-03,-,-30.0647771,-51.1506843
APARTAMENTO,ALUGAR,4486,3700,RUA,LIMOEIRO,CRISTO REDENTOR,PORTO ALEGRE,RS,75.0,3,2,2,430039,0,0,0,0,2023-08-03,-,-29.7026486,-51.228327
APARTAMENTO,ALUGAR,1070,770,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,60.0,1,0,1,430061,0,0,0,0,2023-08-03,-,-30.0554878,-51.1692291
APARTAMENTO,ALUGAR,1871,1600,RUA,HONORIO SILVEIRA DIAS,SAO JOAO,PORTO ALEGRE,RS,64.0,1,0,1,430091,0,0,0,0,2023-08-03,-,-30.0166301,-51.1852351
APARTAMENTO,ALUGAR,2424,1700,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,50.0,2,2,2,432899,1,0,0,0,2023-08-03,-,-30.0399646,-51.1714215
APARTAMENTO,ALUGAR,1861,1500,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,41.0,1,0,1,434974,1,0,0,0,2023-08-03,-,-29.6526379,-50.5738717
APARTAMENTO,ALUGAR,2967,2200,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,74.0,3,0,1,434982,1,0,0,0,2023-08-03,-,-30.0760656,-51.1315976
APARTAMENTO,ALUGAR,4116,3400,AVENIDA,FRANCISCO PETUCO,BOA VISTA,PORTO ALEGRE,RS,49.0,1,1,1,435007,1,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,1195,840,RUA,EUCLYDES DA CUNHA,PARTENON,PORTO ALEGRE,RS,44.0,1,1,0,435009,1,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,1785,1400,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,57.0,2,0,1,435035,1,0,0,0,2023-08-03,-,-30.0315763,-51.1345354
APARTAMENTO,ALUGAR,1441,1100,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,33.0,1,0,1,435047,1,0,0,0,2023-08-03,-,-30.0336261,-51.228012
APARTAMENTO,ALUGAR,4374,3500,RUA,ZAMENHOFF,SAO JOAO,PORTO ALEGRE,RS,72.0,2,2,2,435051,1,0,0,0,2023-08-03,-,-30.0130159,-51.1925971
APARTAMENTO,ALUGAR,2528,2200,AVENIDA,GUIDO MONDIN,SAO GERALDO,PORTO ALEGRE,RS,100.0,2,0,1,435057,1,0,0,0,2023-08-03,-,-30.0113583,-51.1965718
APARTAMENTO,ALUGAR,1351,1350,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,60.0,2,0,1,435065,1,0,0,0,2023-08-03,-,-30.0554878,-51.1692291
APARTAMENTO,ALUGAR,2057,1700,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,40.0,1,0,1,435133,1,0,0,1,2023-08-03,-,-30.0396519,-51.2250277
APARTAMENTO,ALUGAR,5531,3500,RUA,FERNANDES VIEIRA,BOM FIM,PORTO ALEGRE,RS,275.0,4,0,2,435189,1,0,0,0,2023-08-03,-,-30.0345107,-51.2109966
APARTAMENTO,ALUGAR,2121,1800,AVENIDA,IPIRANGA,AZENHA,PORTO ALEGRE,RS,30.0,1,0,1,435202,1,0,0,0,2023-08-03,-,-30.0554878,-51.1692291
APARTAMENTO,ALUGAR,2413,1700,AVENIDA,EDUARDO PRADO,CAVALHADA,PORTO ALEGRE,RS,81.0,3,1,1,435290,1,0,0,0,2023-08-03,-,-30.1199856,-51.2242028
APARTAMENTO,ALUGAR,1206,910,RUA,DEZENOVE DE FEVEREIRO,MARIO QUINTANA,PORTO ALEGRE,RS,48.0,2,0,1,435297,1,0,0,0,2023-08-03,-,-30.0345708,-51.1162102
APARTAMENTO,ALUGAR,1824,1300,RUA,AVAI,CENTRO HISTORICO,PORTO ALEGRE,RS,55.0,1,0,1,435315,1,0,0,0,2023-08-03,-,-29.6795858,-51.136279
APARTAMENTO,ALUGAR,3265,2500,RUA,ANITA GARIBALDI,MONT SERRAT,PORTO ALEGRE,RS,74.0,2,0,1,419636,0,0,0,0,2023-08-03,-,-30.022182,-51.1738111
APARTAMENTO,ALUGAR,1584,1100,RUA,VOLUNTARIOS DA PATRIA,CENTRO HISTORICO,PORTO ALEGRE,RS,56.0,2,0,2,420935,0,0,0,0,2023-08-03,-,-30.0079532,-51.2092338
APARTAMENTO,ALUGAR,3147,2300,RUA,ANITA GARIBALDI,BOA VISTA,PORTO ALEGRE,RS,68.0,2,1,1,421081,0,0,0,0,2023-08-03,-,-30.022182,-51.1738111
APARTAMENTO,ALUGAR,3126,2500,RUA,JOAQUIM CRUZ,SANTO ANTONIO,PORTO ALEGRE,RS,68.0,3,2,2,421323,0,0,0,0,2023-08-03,-,-30.0592444,-51.198199
APARTAMENTO,ALUGAR,1968,1500,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,62.0,2,0,1,418048,0,0,0,0,2023-08-03,-,-30.0463876,-51.2049524
APARTAMENTO,ALUGAR,1620,1200,RUA,PRIMEIRO DE SETEMBRO,PARTENON,PORTO ALEGRE,RS,50.0,2,1,1,418050,0,0,0,0,2023-08-03,-,-30.0680852,-51.1634992
APARTAMENTO,ALUGAR,2265,1800,RUA,MACHADO DE ASSIS,PARTENON,PORTO ALEGRE,RS,60.0,2,1,1,418051,0,0,0,0,2023-08-03,-,-30.0527929,-51.1928342
APARTAMENTO,ALUGAR,2348,1700,RUA,FERREIRA VIANA,PETROPOLIS,PORTO ALEGRE,RS,67.0,2,0,1,418238,0,0,0,0,2023-08-03,-,-30.0461578,-51.1890551
APARTAMENTO,ALUGAR,2028,1600,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,418286,0,0,0,0,2023-08-03,-,-30.0296388,-51.2232103
APARTAMENTO,ALUGAR,4378,3150,AVENIDA,VENANCIO AIRES,SANTANA,PORTO ALEGRE,RS,122.0,3,1,3,419154,0,0,0,0,2023-08-03,-,-30.0370093,-51.2092281
CASA,ALUGAR,6120,5500,RUA,BUARQUE DE MACEDO,SAO GERALDO,PORTO ALEGRE,RS,214.0,4,3,3,419163,0,0,0,0,2023-08-03,-,-30.0124286,-51.1995296
APARTAMENTO,ALUGAR,1977,1700,RUA,ANTONIO MARANGHELLO,PARTENON,PORTO ALEGRE,RS,64.0,2,0,1,419192,0,0,0,0,2023-08-03,-,-30.0601297,-51.1618488
CASA,ALUGAR,5359,4900,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,299.0,3,3,3,419227,0,0,0,0,2023-08-03,-,-30.0946738,-51.2445793
APARTAMENTO,ALUGAR,2862,2400,RUA,OLAVO BILAC,AZENHA,PORTO ALEGRE,RS,95.0,2,0,1,419229,0,0,0,0,2023-08-03,-,-29.6980264,-51.224577
APARTAMENTO,ALUGAR,1543,1100,RUA,PADRE JOAO BATISTA REUS,CAMAQUA,PORTO ALEGRE,RS,50.0,2,0,1,419245,0,0,0,0,2023-08-03,-,-30.1087142,-51.2305792
APARTAMENTO,ALUGAR,1081,680,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,54.0,1,0,1,419295,0,0,0,0,2023-08-03,-,-30.048605,-51.2056502
APARTAMENTO,ALUGAR,1430,1200,RUA,INDIANA,VILA IPIRANGA,PORTO ALEGRE,RS,38.0,1,0,1,419573,0,0,0,0,2023-08-03,-,-30.0217066,-51.1553796
APARTAMENTO,ALUGAR,1520,1100,RUA,DEZENOVE DE FEVEREIRO,MARIO QUINTANA,PORTO ALEGRE,RS,40.0,2,1,1,419610,0,0,0,0,2023-08-03,-,-30.0345708,-51.1162102
